day,unique_id,status,wolbachia,temperature,experimental_replicate,replicate,sex
33,wMelOctoless_25_2_4,1,wMelOctoless,25,2,4,Male
34,wMelOctoless_25_2_4,1,wMelOctoless,25,2,4,Male
34,wMelOctoless_25_2_4,1,wMelOctoless,25,2,4,Male
35,wMelOctoless_25_2_4,1,wMelOctoless,25,2,4,Male
35,wMelOctoless_25_2_4,1,wMelOctoless,25,2,4,Male
35,wMelOctoless_25_2_4,1,wMelOctoless,25,2,4,Male
4,wMelOctoless_25_2_5,1,wMelOctoless,25,2,5,Male
33,wMelOctoless_25_2_5,1,wMelOctoless,25,2,5,Male
34,wMelOctoless_25_2_5,1,wMelOctoless,25,2,5,Male
35,wMelOctoless_25_2_5,1,wMelOctoless,25,2,5,Male
35,wMelOctoless_25_2_5,1,wMelOctoless,25,2,5,Male
35,wMelOctoless_25_2_5,1,wMelOctoless,25,2,5,Male
37,wMelOctoless_25_2_5,1,wMelOctoless,25,2,5,Male
38,wMelOctoless_25_2_5,1,wMelOctoless,25,2,5,Male
39,wMelOctoless_25_2_5,1,wMelOctoless,25,2,5,Male
40,wMelOctoless_25_2_5,1,wMelOctoless,25,2,5,Male
14,wMelPop2-Low_25_2_1,1,wMelPop2-Low,25,2,1,Male
14,wMelPop2-Low_25_2_1,1,wMelPop2-Low,25,2,1,Male
15,wMelPop2-Low_25_2_1,1,wMelPop2-Low,25,2,1,Male
15,wMelPop2-Low_25_2_1,1,wMelPop2-Low,25,2,1,Male
15,wMelPop2-Low_25_2_1,1,wMelPop2-Low,25,2,1,Male
15,wMelPop2-Low_25_2_1,1,wMelPop2-Low,25,2,1,Male
15,wMelPop2-Low_25_2_1,1,wMelPop2-Low,25,2,1,Male
15,wMelPop2-Low_25_2_1,1,wMelPop2-Low,25,2,1,Male
17,wMelPop2-Low_25_2_1,1,wMelPop2-Low,25,2,1,Male
17,wMelPop2-Low_25_2_1,1,wMelPop2-Low,25,2,1,Male
14,wMelPop2-Low_25_2_2,1,wMelPop2-Low,25,2,2,Male
14,wMelPop2-Low_25_2_2,1,wMelPop2-Low,25,2,2,Male
15,wMelPop2-Low_25_2_2,1,wMelPop2-Low,25,2,2,Male
15,wMelPop2-Low_25_2_2,1,wMelPop2-Low,25,2,2,Male
15,wMelPop2-Low_25_2_2,1,wMelPop2-Low,25,2,2,Male
15,wMelPop2-Low_25_2_2,1,wMelPop2-Low,25,2,2,Male
17,wMelPop2-Low_25_2_2,1,wMelPop2-Low,25,2,2,Male
17,wMelPop2-Low_25_2_2,1,wMelPop2-Low,25,2,2,Male
17,wMelPop2-Low_25_2_2,1,wMelPop2-Low,25,2,2,Male
18,wMelPop2-Low_25_2_2,1,wMelPop2-Low,25,2,2,Male
14,wMelPop2-Low_25_2_3,1,wMelPop2-Low,25,2,3,Male
14,wMelPop2-Low_25_2_3,1,wMelPop2-Low,25,2,3,Male
14,wMelPop2-Low_25_2_3,1,wMelPop2-Low,25,2,3,Male
15,wMelPop2-Low_25_2_3,1,wMelPop2-Low,25,2,3,Male
15,wMelPop2-Low_25_2_3,1,wMelPop2-Low,25,2,3,Male
15,wMelPop2-Low_25_2_3,1,wMelPop2-Low,25,2,3,Male
15,wMelPop2-Low_25_2_3,1,wMelPop2-Low,25,2,3,Male
15,wMelPop2-Low_25_2_3,1,wMelPop2-Low,25,2,3,Male
17,wMelPop2-Low_25_2_3,1,wMelPop2-Low,25,2,3,Male
17,wMelPop2-Low_25_2_3,1,wMelPop2-Low,25,2,3,Male
15,wMelPop2-Low_25_2_4,1,wMelPop2-Low,25,2,4,Male
15,wMelPop2-Low_25_2_4,1,wMelPop2-Low,25,2,4,Male
17,wMelPop2-Low_25_2_4,1,wMelPop2-Low,25,2,4,Male
17,wMelPop2-Low_25_2_4,1,wMelPop2-Low,25,2,4,Male
17,wMelPop2-Low_25_2_4,1,wMelPop2-Low,25,2,4,Male
17,wMelPop2-Low_25_2_4,1,wMelPop2-Low,25,2,4,Male
17,wMelPop2-Low_25_2_4,1,wMelPop2-Low,25,2,4,Male
18,wMelPop2-Low_25_2_4,1,wMelPop2-Low,25,2,4,Male
18,wMelPop2-Low_25_2_4,1,wMelPop2-Low,25,2,4,Male
18,wMelPop2-Low_25_2_4,1,wMelPop2-Low,25,2,4,Male
17,wMelPop2-Low_25_2_5,1,wMelPop2-Low,25,2,5,Male
18,wMelPop2-Low_25_2_5,1,wMelPop2-Low,25,2,5,Male
18,wMelPop2-Low_25_2_5,1,wMelPop2-Low,25,2,5,Male
18,wMelPop2-Low_25_2_5,1,wMelPop2-Low,25,2,5,Male
18,wMelPop2-Low_25_2_5,1,wMelPop2-Low,25,2,5,Male
18,wMelPop2-Low_25_2_5,1,wMelPop2-Low,25,2,5,Male
18,wMelPop2-Low_25_2_5,1,wMelPop2-Low,25,2,5,Male
18,wMelPop2-Low_25_2_5,1,wMelPop2-Low,25,2,5,Male
18,wMelPop2-Low_25_2_5,1,wMelPop2-Low,25,2,5,Male
19,wMelPop2-Low_25_2_5,1,wMelPop2-Low,25,2,5,Male
8,wMelPop2-High_25_2_1,1,wMelPop2-High,25,2,1,Male
8,wMelPop2-High_25_2_1,1,wMelPop2-High,25,2,1,Male
8,wMelPop2-High_25_2_1,1,wMelPop2-High,25,2,1,Male
8,wMelPop2-High_25_2_1,1,wMelPop2-High,25,2,1,Male
8,wMelPop2-High_25_2_1,1,wMelPop2-High,25,2,1,Male
9,wMelPop2-High_25_2_1,1,wMelPop2-High,25,2,1,Male
9,wMelPop2-High_25_2_1,1,wMelPop2-High,25,2,1,Male
9,wMelPop2-High_25_2_1,1,wMelPop2-High,25,2,1,Male
9,wMelPop2-High_25_2_1,1,wMelPop2-High,25,2,1,Male
9,wMelPop2-High_25_2_1,1,wMelPop2-High,25,2,1,Male
8,wMelPop2-High_25_2_2,1,wMelPop2-High,25,2,2,Male
9,wMelPop2-High_25_2_2,1,wMelPop2-High,25,2,2,Male
9,wMelPop2-High_25_2_2,1,wMelPop2-High,25,2,2,Male
9,wMelPop2-High_25_2_2,1,wMelPop2-High,25,2,2,Male
9,wMelPop2-High_25_2_2,1,wMelPop2-High,25,2,2,Male
9,wMelPop2-High_25_2_2,1,wMelPop2-High,25,2,2,Male
9,wMelPop2-High_25_2_2,1,wMelPop2-High,25,2,2,Male
9,wMelPop2-High_25_2_2,1,wMelPop2-High,25,2,2,Male
9,wMelPop2-High_25_2_2,1,wMelPop2-High,25,2,2,Male
9,wMelPop2-High_25_2_2,1,wMelPop2-High,25,2,2,Male
8,wMelPop2-High_25_2_3,1,wMelPop2-High,25,2,3,Male
9,wMelPop2-High_25_2_3,1,wMelPop2-High,25,2,3,Male
9,wMelPop2-High_25_2_3,1,wMelPop2-High,25,2,3,Male
9,wMelPop2-High_25_2_3,1,wMelPop2-High,25,2,3,Male
9,wMelPop2-High_25_2_3,1,wMelPop2-High,25,2,3,Male
9,wMelPop2-High_25_2_3,1,wMelPop2-High,25,2,3,Male
9,wMelPop2-High_25_2_3,1,wMelPop2-High,25,2,3,Male
9,wMelPop2-High_25_2_3,1,wMelPop2-High,25,2,3,Male
9,wMelPop2-High_25_2_3,1,wMelPop2-High,25,2,3,Male
10,wMelPop2-High_25_2_3,1,wMelPop2-High,25,2,3,Male
9,wMelPop2-High_25_2_4,1,wMelPop2-High,25,2,4,Male
9,wMelPop2-High_25_2_4,1,wMelPop2-High,25,2,4,Male
9,wMelPop2-High_25_2_4,1,wMelPop2-High,25,2,4,Male
9,wMelPop2-High_25_2_4,1,wMelPop2-High,25,2,4,Male
9,wMelPop2-High_25_2_4,1,wMelPop2-High,25,2,4,Male
9,wMelPop2-High_25_2_4,1,wMelPop2-High,25,2,4,Male
9,wMelPop2-High_25_2_4,1,wMelPop2-High,25,2,4,Male
9,wMelPop2-High_25_2_4,1,wMelPop2-High,25,2,4,Male
9,wMelPop2-High_25_2_4,1,wMelPop2-High,25,2,4,Male
10,wMelPop2-High_25_2_4,1,wMelPop2-High,25,2,4,Male
9,wMelPop2-High_25_2_5,1,wMelPop2-High,25,2,5,Male
9,wMelPop2-High_25_2_5,1,wMelPop2-High,25,2,5,Male
9,wMelPop2-High_25_2_5,1,wMelPop2-High,25,2,5,Male
9,wMelPop2-High_25_2_5,1,wMelPop2-High,25,2,5,Male
9,wMelPop2-High_25_2_5,1,wMelPop2-High,25,2,5,Male
10,wMelPop2-High_25_2_5,1,wMelPop2-High,25,2,5,Male
10,wMelPop2-High_25_2_5,1,wMelPop2-High,25,2,5,Male
10,wMelPop2-High_25_2_5,1,wMelPop2-High,25,2,5,Male
10,wMelPop2-High_25_2_5,1,wMelPop2-High,25,2,5,Male
11,wMelPop2-High_25_2_5,1,wMelPop2-High,25,2,5,Male
28,wMelPop-Low_25_2_1,1,wMelPop-Low,25,2,1,Male
28,wMelPop-Low_25_2_1,1,wMelPop-Low,25,2,1,Male
29,wMelPop-Low_25_2_1,1,wMelPop-Low,25,2,1,Male
30,wMelPop-Low_25_2_1,1,wMelPop-Low,25,2,1,Male
30,wMelPop-Low_25_2_1,1,wMelPop-Low,25,2,1,Male
32,wMelPop-Low_25_2_1,1,wMelPop-Low,25,2,1,Male
32,wMelPop-Low_25_2_1,1,wMelPop-Low,25,2,1,Male
33,wMelPop-Low_25_2_1,1,wMelPop-Low,25,2,1,Male
33,wMelPop-Low_25_2_1,1,wMelPop-Low,25,2,1,Male
33,wMelPop-Low_25_2_1,1,wMelPop-Low,25,2,1,Male
25,wMelPop-Low_25_2_2,1,wMelPop-Low,25,2,2,Male
28,wMelPop-Low_25_2_2,1,wMelPop-Low,25,2,2,Male
29,wMelPop-Low_25_2_2,1,wMelPop-Low,25,2,2,Male
30,wMelPop-Low_25_2_2,1,wMelPop-Low,25,2,2,Male
30,wMelPop-Low_25_2_2,1,wMelPop-Low,25,2,2,Male
30,wMelPop-Low_25_2_2,1,wMelPop-Low,25,2,2,Male
30,wMelPop-Low_25_2_2,1,wMelPop-Low,25,2,2,Male
32,wMelPop-Low_25_2_2,1,wMelPop-Low,25,2,2,Male
32,wMelPop-Low_25_2_2,1,wMelPop-Low,25,2,2,Male
32,wMelPop-Low_25_2_2,1,wMelPop-Low,25,2,2,Male
28,wMelPop-Low_25_2_3,1,wMelPop-Low,25,2,3,Male
29,wMelPop-Low_25_2_3,1,wMelPop-Low,25,2,3,Male
30,wMelPop-Low_25_2_3,1,wMelPop-Low,25,2,3,Male
32,wMelPop-Low_25_2_3,1,wMelPop-Low,25,2,3,Male
32,wMelPop-Low_25_2_3,1,wMelPop-Low,25,2,3,Male
33,wMelPop-Low_25_2_3,1,wMelPop-Low,25,2,3,Male
33,wMelPop-Low_25_2_3,1,wMelPop-Low,25,2,3,Male
33,wMelPop-Low_25_2_3,1,wMelPop-Low,25,2,3,Male
33,wMelPop-Low_25_2_3,1,wMelPop-Low,25,2,3,Male
33,wMelPop-Low_25_2_3,1,wMelPop-Low,25,2,3,Male
30,wMelPop-Low_25_2_4,1,wMelPop-Low,25,2,4,Male
30,wMelPop-Low_25_2_4,1,wMelPop-Low,25,2,4,Male
32,wMelPop-Low_25_2_4,1,wMelPop-Low,25,2,4,Male
32,wMelPop-Low_25_2_4,1,wMelPop-Low,25,2,4,Male
32,wMelPop-Low_25_2_4,1,wMelPop-Low,25,2,4,Male
33,wMelPop-Low_25_2_4,1,wMelPop-Low,25,2,4,Male
33,wMelPop-Low_25_2_4,1,wMelPop-Low,25,2,4,Male
33,wMelPop-Low_25_2_4,1,wMelPop-Low,25,2,4,Male
33,wMelPop-Low_25_2_4,1,wMelPop-Low,25,2,4,Male
33,wMelPop-Low_25_2_4,1,wMelPop-Low,25,2,4,Male
25,wMelPop-Low_25_2_5,1,wMelPop-Low,25,2,5,Male
28,wMelPop-Low_25_2_5,1,wMelPop-Low,25,2,5,Male
30,wMelPop-Low_25_2_5,1,wMelPop-Low,25,2,5,Male
30,wMelPop-Low_25_2_5,1,wMelPop-Low,25,2,5,Male
33,wMelPop-Low_25_2_5,1,wMelPop-Low,25,2,5,Male
34,wMelPop-Low_25_2_5,1,wMelPop-Low,25,2,5,Male
34,wMelPop-Low_25_2_5,1,wMelPop-Low,25,2,5,Male
34,wMelPop-Low_25_2_5,1,wMelPop-Low,25,2,5,Male
35,wMelPop-Low_25_2_5,1,wMelPop-Low,25,2,5,Male
39,wMelPop-Low_25_2_5,1,wMelPop-Low,25,2,5,Male
8,wMelPop-High_25_2_1,1,wMelPop-High,25,2,1,Male
9,wMelPop-High_25_2_1,1,wMelPop-High,25,2,1,Male
9,wMelPop-High_25_2_1,1,wMelPop-High,25,2,1,Male
9,wMelPop-High_25_2_1,1,wMelPop-High,25,2,1,Male
9,wMelPop-High_25_2_1,1,wMelPop-High,25,2,1,Male
9,wMelPop-High_25_2_1,1,wMelPop-High,25,2,1,Male
9,wMelPop-High_25_2_1,1,wMelPop-High,25,2,1,Male
9,wMelPop-High_25_2_1,1,wMelPop-High,25,2,1,Male
9,wMelPop-High_25_2_1,1,wMelPop-High,25,2,1,Male
9,wMelPop-High_25_2_1,1,wMelPop-High,25,2,1,Male
9,wMelPop-High_25_2_2,1,wMelPop-High,25,2,2,Male
9,wMelPop-High_25_2_2,1,wMelPop-High,25,2,2,Male
9,wMelPop-High_25_2_2,1,wMelPop-High,25,2,2,Male
9,wMelPop-High_25_2_2,1,wMelPop-High,25,2,2,Male
9,wMelPop-High_25_2_2,1,wMelPop-High,25,2,2,Male
9,wMelPop-High_25_2_2,1,wMelPop-High,25,2,2,Male
9,wMelPop-High_25_2_2,1,wMelPop-High,25,2,2,Male
9,wMelPop-High_25_2_2,1,wMelPop-High,25,2,2,Male
9,wMelPop-High_25_2_2,1,wMelPop-High,25,2,2,Male
10,wMelPop-High_25_2_2,1,wMelPop-High,25,2,2,Male
9,wMelPop-High_25_2_3,1,wMelPop-High,25,2,3,Male
9,wMelPop-High_25_2_3,1,wMelPop-High,25,2,3,Male
9,wMelPop-High_25_2_3,1,wMelPop-High,25,2,3,Male
9,wMelPop-High_25_2_3,1,wMelPop-High,25,2,3,Male
10,wMelPop-High_25_2_3,1,wMelPop-High,25,2,3,Male
10,wMelPop-High_25_2_3,1,wMelPop-High,25,2,3,Male
10,wMelPop-High_25_2_3,1,wMelPop-High,25,2,3,Male
10,wMelPop-High_25_2_3,1,wMelPop-High,25,2,3,Male
10,wMelPop-High_25_2_3,1,wMelPop-High,25,2,3,Male
10,wMelPop-High_25_2_3,1,wMelPop-High,25,2,3,Male
9,wMelPop-High_25_2_4,1,wMelPop-High,25,2,4,Male
9,wMelPop-High_25_2_4,1,wMelPop-High,25,2,4,Male
10,wMelPop-High_25_2_4,1,wMelPop-High,25,2,4,Male
10,wMelPop-High_25_2_4,1,wMelPop-High,25,2,4,Male
10,wMelPop-High_25_2_4,1,wMelPop-High,25,2,4,Male
10,wMelPop-High_25_2_4,1,wMelPop-High,25,2,4,Male
10,wMelPop-High_25_2_4,1,wMelPop-High,25,2,4,Male
10,wMelPop-High_25_2_4,1,wMelPop-High,25,2,4,Male
10,wMelPop-High_25_2_4,1,wMelPop-High,25,2,4,Male
14,wMelPop-High_25_2_4,1,wMelPop-High,25,2,4,Male
9,wMelPop-High_25_2_5,1,wMelPop-High,25,2,5,Male
9,wMelPop-High_25_2_5,1,wMelPop-High,25,2,5,Male
10,wMelPop-High_25_2_5,1,wMelPop-High,25,2,5,Male
10,wMelPop-High_25_2_5,1,wMelPop-High,25,2,5,Male
10,wMelPop-High_25_2_5,1,wMelPop-High,25,2,5,Male
10,wMelPop-High_25_2_5,1,wMelPop-High,25,2,5,Male
10,wMelPop-High_25_2_5,1,wMelPop-High,25,2,5,Male
10,wMelPop-High_25_2_5,1,wMelPop-High,25,2,5,Male
10,wMelPop-High_25_2_5,1,wMelPop-High,25,2,5,Male
10,wMelPop-High_25_2_5,1,wMelPop-High,25,2,5,Male
24,wMelCS_b_29_1_1,1,wMelCS_b,29,1,1,Male
25,wMelCS_b_29_1_1,1,wMelCS_b,29,1,1,Male
29,wMelCS_b_29_1_1,1,wMelCS_b,29,1,1,Male
30,wMelCS_b_29_1_1,1,wMelCS_b,29,1,1,Male
33,wMelCS_b_29_1_1,1,wMelCS_b,29,1,1,Male
33,wMelCS_b_29_1_1,1,wMelCS_b,29,1,1,Male
33,wMelCS_b_29_1_1,1,wMelCS_b,29,1,1,Male
34,wMelCS_b_29_1_1,1,wMelCS_b,29,1,1,Male
34,wMelCS_b_29_1_1,1,wMelCS_b,29,1,1,Male
35,wMelCS_b_29_1_1,1,wMelCS_b,29,1,1,Male
24,wMelCS_b_29_1_2,1,wMelCS_b,29,1,2,Male
25,wMelCS_b_29_1_2,1,wMelCS_b,29,1,2,Male
25,wMelCS_b_29_1_2,1,wMelCS_b,29,1,2,Male
28,wMelCS_b_29_1_2,1,wMelCS_b,29,1,2,Male
28,wMelCS_b_29_1_2,1,wMelCS_b,29,1,2,Male
29,wMelCS_b_29_1_2,1,wMelCS_b,29,1,2,Male
33,wMelCS_b_29_1_2,1,wMelCS_b,29,1,2,Male
33,wMelCS_b_29_1_2,1,wMelCS_b,29,1,2,Male
33,wMelCS_b_29_1_2,1,wMelCS_b,29,1,2,Male
35,wMelCS_b_29_1_2,1,wMelCS_b,29,1,2,Male
23,wMelCS_b_29_1_3,1,wMelCS_b,29,1,3,Male
25,wMelCS_b_29_1_3,1,wMelCS_b,29,1,3,Male
25,wMelCS_b_29_1_3,1,wMelCS_b,29,1,3,Male
27,wMelCS_b_29_1_3,1,wMelCS_b,29,1,3,Male
28,wMelCS_b_29_1_3,1,wMelCS_b,29,1,3,Male
28,wMelCS_b_29_1_3,1,wMelCS_b,29,1,3,Male
28,wMelCS_b_29_1_3,1,wMelCS_b,29,1,3,Male
30,wMelCS_b_29_1_3,1,wMelCS_b,29,1,3,Male
33,wMelCS_b_29_1_3,1,wMelCS_b,29,1,3,Male
35,wMelCS_b_29_1_3,1,wMelCS_b,29,1,3,Male
23,wMelCS_b_29_1_4,1,wMelCS_b,29,1,4,Male
24,wMelCS_b_29_1_4,1,wMelCS_b,29,1,4,Male
25,wMelCS_b_29_1_4,1,wMelCS_b,29,1,4,Male
29,wMelCS_b_29_1_4,1,wMelCS_b,29,1,4,Male
29,wMelCS_b_29_1_4,1,wMelCS_b,29,1,4,Male
30,wMelCS_b_29_1_4,1,wMelCS_b,29,1,4,Male
30,wMelCS_b_29_1_4,1,wMelCS_b,29,1,4,Male
32,wMelCS_b_29_1_4,1,wMelCS_b,29,1,4,Male
33,wMelCS_b_29_1_4,1,wMelCS_b,29,1,4,Male
34,wMelCS_b_29_1_4,1,wMelCS_b,29,1,4,Male
22,wMelCS_b_29_1_5,1,wMelCS_b,29,1,5,Male
27,wMelCS_b_29_1_5,1,wMelCS_b,29,1,5,Male
29,wMelCS_b_29_1_5,1,wMelCS_b,29,1,5,Male
29,wMelCS_b_29_1_5,1,wMelCS_b,29,1,5,Male
30,wMelCS_b_29_1_5,1,wMelCS_b,29,1,5,Male
30,wMelCS_b_29_1_5,1,wMelCS_b,29,1,5,Male
33,wMelCS_b_29_1_5,1,wMelCS_b,29,1,5,Male
33,wMelCS_b_29_1_5,1,wMelCS_b,29,1,5,Male
34,wMelCS_b_29_1_5,1,wMelCS_b,29,1,5,Male
34,wMelCS_b_29_1_5,1,wMelCS_b,29,1,5,Male
24,NoWolb_29_1_1,1,NoWolb,29,1,1,Male
24,NoWolb_29_1_1,1,NoWolb,29,1,1,Male
24,NoWolb_29_1_1,1,NoWolb,29,1,1,Male
25,NoWolb_29_1_1,1,NoWolb,29,1,1,Male
26,NoWolb_29_1_1,1,NoWolb,29,1,1,Male
27,NoWolb_29_1_1,1,NoWolb,29,1,1,Male
28,NoWolb_29_1_1,1,NoWolb,29,1,1,Male
29,NoWolb_29_1_1,1,NoWolb,29,1,1,Male
33,NoWolb_29_1_1,1,NoWolb,29,1,1,Male
35,NoWolb_29_1_1,1,NoWolb,29,1,1,Male
22,NoWolb_29_1_2,1,NoWolb,29,1,2,Male
23,NoWolb_29_1_2,1,NoWolb,29,1,2,Male
24,NoWolb_29_1_2,1,NoWolb,29,1,2,Male
25,NoWolb_29_1_2,1,NoWolb,29,1,2,Male
30,NoWolb_29_1_2,1,NoWolb,29,1,2,Male
30,NoWolb_29_1_2,1,NoWolb,29,1,2,Male
32,NoWolb_29_1_2,1,NoWolb,29,1,2,Male
34,NoWolb_29_1_2,1,NoWolb,29,1,2,Male
34,NoWolb_29_1_2,1,NoWolb,29,1,2,Male
37,NoWolb_29_1_2,1,NoWolb,29,1,2,Male
24,NoWolb_29_1_3,1,NoWolb,29,1,3,Male
25,NoWolb_29_1_3,1,NoWolb,29,1,3,Male
25,NoWolb_29_1_3,1,NoWolb,29,1,3,Male
28,NoWolb_29_1_3,1,NoWolb,29,1,3,Male
28,NoWolb_29_1_3,1,NoWolb,29,1,3,Male
30,NoWolb_29_1_3,1,NoWolb,29,1,3,Male
34,NoWolb_29_1_3,1,NoWolb,29,1,3,Male
34,NoWolb_29_1_3,1,NoWolb,29,1,3,Male
34,NoWolb_29_1_3,1,NoWolb,29,1,3,Male
35,NoWolb_29_1_3,1,NoWolb,29,1,3,Male
24,NoWolb_29_1_4,1,NoWolb,29,1,4,Male
24,NoWolb_29_1_4,1,NoWolb,29,1,4,Male
24,NoWolb_29_1_4,1,NoWolb,29,1,4,Male
25,NoWolb_29_1_4,1,NoWolb,29,1,4,Male
27,NoWolb_29_1_4,1,NoWolb,29,1,4,Male
27,NoWolb_29_1_4,1,NoWolb,29,1,4,Male
29,NoWolb_29_1_4,1,NoWolb,29,1,4,Male
30,NoWolb_29_1_4,1,NoWolb,29,1,4,Male
32,NoWolb_29_1_4,1,NoWolb,29,1,4,Male
43,NoWolb_29_1_4,1,NoWolb,29,1,4,Male
23,NoWolb_29_1_5,1,NoWolb,29,1,5,Male
24,NoWolb_29_1_5,1,NoWolb,29,1,5,Male
24,NoWolb_29_1_5,1,NoWolb,29,1,5,Male
24,NoWolb_29_1_5,1,NoWolb,29,1,5,Male
24,NoWolb_29_1_5,1,NoWolb,29,1,5,Male
25,NoWolb_29_1_5,1,NoWolb,29,1,5,Male
30,NoWolb_29_1_5,1,NoWolb,29,1,5,Male
32,NoWolb_29_1_5,1,NoWolb,29,1,5,Male
33,NoWolb_29_1_5,1,NoWolb,29,1,5,Male
34,NoWolb_29_1_5,1,NoWolb,29,1,5,Male
18,wMelOctoless_29_1_1,1,wMelOctoless,29,1,1,Male
18,wMelOctoless_29_1_1,1,wMelOctoless,29,1,1,Male
18,wMelOctoless_29_1_1,1,wMelOctoless,29,1,1,Male
18,wMelOctoless_29_1_1,1,wMelOctoless,29,1,1,Male
23,wMelOctoless_29_1_1,1,wMelOctoless,29,1,1,Male
24,wMelOctoless_29_1_1,1,wMelOctoless,29,1,1,Male
25,wMelOctoless_29_1_1,1,wMelOctoless,29,1,1,Male
29,wMelOctoless_29_1_1,1,wMelOctoless,29,1,1,Male
29,wMelOctoless_29_1_1,1,wMelOctoless,29,1,1,Male
34,wMelOctoless_29_1_1,1,wMelOctoless,29,1,1,Male
20,wMelOctoless_29_1_2,1,wMelOctoless,29,1,2,Male
20,wMelOctoless_29_1_2,1,wMelOctoless,29,1,2,Male
20,wMelOctoless_29_1_2,1,wMelOctoless,29,1,2,Male
21,wMelOctoless_29_1_2,1,wMelOctoless,29,1,2,Male
24,wMelOctoless_29_1_2,1,wMelOctoless,29,1,2,Male
24,wMelOctoless_29_1_2,1,wMelOctoless,29,1,2,Male
24,wMelOctoless_29_1_2,1,wMelOctoless,29,1,2,Male
25,wMelOctoless_29_1_2,1,wMelOctoless,29,1,2,Male
26,wMelOctoless_29_1_2,1,wMelOctoless,29,1,2,Male
34,wMelOctoless_29_1_2,1,wMelOctoless,29,1,2,Male
11,wMelOctoless_29_1_3,1,wMelOctoless,29,1,3,Male
15,wMelOctoless_29_1_3,1,wMelOctoless,29,1,3,Male
17,wMelOctoless_29_1_3,1,wMelOctoless,29,1,3,Male
19,wMelOctoless_29_1_3,1,wMelOctoless,29,1,3,Male
19,wMelOctoless_29_1_3,1,wMelOctoless,29,1,3,Male
19,wMelOctoless_29_1_3,1,wMelOctoless,29,1,3,Male
19,wMelOctoless_29_1_3,1,wMelOctoless,29,1,3,Male
19,wMelOctoless_29_1_3,1,wMelOctoless,29,1,3,Male
19,wMelOctoless_29_1_3,1,wMelOctoless,29,1,3,Male
20,wMelOctoless_29_1_3,1,wMelOctoless,29,1,3,Male
19,wMelOctoless_29_1_4,1,wMelOctoless,29,1,4,Male
20,wMelOctoless_29_1_4,1,wMelOctoless,29,1,4,Male
20,wMelOctoless_29_1_4,1,wMelOctoless,29,1,4,Male
20,wMelOctoless_29_1_4,1,wMelOctoless,29,1,4,Male
20,wMelOctoless_29_1_4,1,wMelOctoless,29,1,4,Male
20,wMelOctoless_29_1_4,1,wMelOctoless,29,1,4,Male
20,wMelOctoless_29_1_4,1,wMelOctoless,29,1,4,Male
24,wMelOctoless_29_1_4,1,wMelOctoless,29,1,4,Male
24,wMelOctoless_29_1_4,1,wMelOctoless,29,1,4,Male
28,wMelOctoless_29_1_4,1,wMelOctoless,29,1,4,Male
5,wMelOctoless_29_1_5,0,wMelOctoless,29,1,5,Male
9,wMelOctoless_29_1_5,1,wMelOctoless,29,1,5,Male
19,wMelOctoless_29_1_5,1,wMelOctoless,29,1,5,Male
20,wMelOctoless_29_1_5,1,wMelOctoless,29,1,5,Male
20,wMelOctoless_29_1_5,1,wMelOctoless,29,1,5,Male
20,wMelOctoless_29_1_5,1,wMelOctoless,29,1,5,Male
20,wMelOctoless_29_1_5,1,wMelOctoless,29,1,5,Male
24,wMelOctoless_29_1_5,1,wMelOctoless,29,1,5,Male
27,wMelOctoless_29_1_5,1,wMelOctoless,29,1,5,Male
28,wMelOctoless_29_1_5,1,wMelOctoless,29,1,5,Male
5,wMelPop2-Low_29_1_1,0,wMelPop2-Low,29,1,1,Male
9,wMelPop2-Low_29_1_1,1,wMelPop2-Low,29,1,1,Male
9,wMelPop2-Low_29_1_1,1,wMelPop2-Low,29,1,1,Male
9,wMelPop2-Low_29_1_1,1,wMelPop2-Low,29,1,1,Male
9,wMelPop2-Low_29_1_1,1,wMelPop2-Low,29,1,1,Male
10,wMelPop2-Low_29_1_1,1,wMelPop2-Low,29,1,1,Male
10,wMelPop2-Low_29_1_1,1,wMelPop2-Low,29,1,1,Male
10,wMelPop2-Low_29_1_1,1,wMelPop2-Low,29,1,1,Male
10,wMelPop2-Low_29_1_1,1,wMelPop2-Low,29,1,1,Male
12,wMelPop2-Low_29_1_1,1,wMelPop2-Low,29,1,1,Male
10,wMelPop2-Low_29_1_2,1,wMelPop2-Low,29,1,2,Male
10,wMelPop2-Low_29_1_2,1,wMelPop2-Low,29,1,2,Male
10,wMelPop2-Low_29_1_2,1,wMelPop2-Low,29,1,2,Male
10,wMelPop2-Low_29_1_2,1,wMelPop2-Low,29,1,2,Male
10,wMelPop2-Low_29_1_2,1,wMelPop2-Low,29,1,2,Male
10,wMelPop2-Low_29_1_2,1,wMelPop2-Low,29,1,2,Male
10,wMelPop2-Low_29_1_2,1,wMelPop2-Low,29,1,2,Male
11,wMelPop2-Low_29_1_2,1,wMelPop2-Low,29,1,2,Male
11,wMelPop2-Low_29_1_2,1,wMelPop2-Low,29,1,2,Male
11,wMelPop2-Low_29_1_2,1,wMelPop2-Low,29,1,2,Male
10,wMelPop2-Low_29_1_3,1,wMelPop2-Low,29,1,3,Male
10,wMelPop2-Low_29_1_3,1,wMelPop2-Low,29,1,3,Male
10,wMelPop2-Low_29_1_3,1,wMelPop2-Low,29,1,3,Male
10,wMelPop2-Low_29_1_3,1,wMelPop2-Low,29,1,3,Male
